Year,District,SUGARCANE YIELD (Kg per ha),Apr_ET Mean,Apr_EVI Mean,Apr_Fpar Mean,Apr_Gpp Mean,Apr_Lai Mean,Apr_NDVI Mean,Aug_ET Mean,Aug_EVI Mean,Aug_Fpar Mean,Aug_Gpp Mean,Aug_Lai Mean,Aug_NDVI Mean,Dec_ET Mean,Dec_EVI Mean,Dec_Fpar Mean,Dec_Gpp Mean,Dec_Lai Mean,Dec_NDVI Mean,Feb_ET Mean,Feb_EVI Mean,Feb_Fpar Mean,Feb_Gpp Mean,Feb_Lai Mean,Feb_NDVI Mean,Jan_ET Mean,Jan_EVI Mean,Jan_Fpar Mean,Jan_Gpp Mean,Jan_Lai Mean,Jan_NDVI Mean,Jul_ET Mean,Jul_EVI Mean,Jul_Fpar Mean,Jul_Gpp Mean,Jul_Lai Mean,Jul_NDVI Mean,Jun_ET Mean,Jun_EVI Mean,Jun_Fpar Mean,Jun_Gpp Mean,Jun_Lai Mean,Jun_NDVI Mean,Mar_ET Mean,Mar_EVI Mean,Mar_Fpar Mean,Mar_Gpp Mean,Mar_Lai Mean,Mar_NDVI Mean,May_ET Mean,May_EVI Mean,May_Fpar Mean,May_Gpp Mean,May_Lai Mean,May_NDVI Mean,Nov_ET Mean,Nov_EVI Mean,Nov_Fpar Mean,Nov_Gpp Mean,Nov_Lai Mean,Nov_NDVI Mean,Oct_ET Mean,Oct_EVI Mean,Oct_Fpar Mean,Oct_Gpp Mean,Oct_Lai Mean,Oct_NDVI Mean,Sep_ET Mean,Sep_EVI Mean,Sep_Fpar Mean,Sep_Gpp Mean,Sep_Lai Mean,Sep_NDVI Mean
2010,BAREILLY,5689.99,0.001470233,0.17874735,0.196699033,0.0,0.364998467,0.2688785,22.91123978,0.36698045,0.3576681,0.0263196,0.930831,0.5346284,4.0036889,0.2208422,0.3267347,0.010671375,0.41216815,0.3746417,11.95737398,0.43334005,0.596953325,0.0231883,1.33856135,0.64051605,5.5878951,0.3162187,0.31433915,0.016756625,0.537892525,0.55225225,10.27469398,0.2922698,0.28664805,0.01372785,0.629124075,0.4768231,0.10552755,0.24828045,0.243763675,0.000132825,0.479161475,0.3524304,4.47357065,0.30482085,0.40512355,0.007146275,0.855778075,0.48441995,0.07714595,0.21071875,0.2114771,0.00016065,0.4183013,0.2875696,6.4156492,0.21688165,0.2993574,0.01317605,0.46023395,0.36883345,13.41085457,0.2806531,0.4467636,0.0256827,0.8842888,0.450146,24.14621553,0.39692535,0.44647905,0.035827325,1.194681575,0.5945307
2011,BAREILLY,5763.69,0.8983008,0.19398785,0.224335967,0.002557367,0.427085667,0.310543,26.81781323,0.4341422,0.500530825,0.03280935,1.375193675,0.64160445,1.970021175,0.20214895,0.25869795,0.0097607,0.32635835,0.380687,10.73406415,0.4156237,0.55354005,0.025968775,1.222519625,0.63194005,6.197833375,0.24300175,0.327298575,0.0168906,0.52281145,0.40512985,17.59927305,0.31947445,0.25594645,0.0204366,0.575085225,0.49861875,3.971845625,0.2883721,0.317704125,0.006445825,0.702320275,0.41111495,8.232528925,0.36238205,0.4449055,0.01691775,0.99388105,0.56554985,0.04508315,0.2509182,0.25267975,2.2e-05,0.511504525,0.35648315,3.130306775,0.2162451,0.303276775,0.01182425,0.459188075,0.38224765,7.782902933,0.3199365,0.438230567,0.0196378,0.846639467,0.5062131,25.73985128,0.438018,0.550311175,0.039314625,1.50641075,0.6250313
2012,BAREILLY,6265.02,0.5481833,0.19963425,0.235784125,0.001398,0.4524042,0.324776,22.60301363,0.4710113,0.441756675,0.03113345,1.204171825,0.6308341,1.90654245,0.2319907,0.302022375,0.0091462,0.381913,0.41908295,7.390117225,0.3352548,0.4803769,0.0199376,0.959668425,0.53171305,6.1130746,0.31205155,0.374537,0.0167508,0.607353325,0.51337225,10.55994343,0.31063455,0.238412725,0.01418535,0.517910075,0.49477885,0.043644775,0.23304855,0.253518,3.43e-06,0.51665245,0.3262467,4.05895055,0.2717746,0.3470047,0.010883125,0.6717165,0.42593905,0.081461933,0.20870495,0.241945367,7.29e-05,0.4884516,0.3082517,2.7357418,0.2232121,0.3090822,0.0108916,0.4718469,0.3870377,7.159779475,0.3031527,0.4423328,0.016329825,0.89087,0.4694278,21.70824165,0.4503057,0.58656985,0.034850575,1.711376675,0.6561434
2013,BAREILLY,6155.83,0.735443967,0.2148204,0.261826933,0.001881333,0.505825833,0.3213641,15.23972473,0.43760485,0.431382475,0.019540825,1.18919535,0.6506159,2.343595725,0.2535079,0.354267375,0.0094448,0.486677525,0.44297375,9.925746275,0.38976925,0.53460425,0.0238428,1.15276315,0.60531305,4.706873,0.2700281,0.2865467,0.013859475,0.41711085,0.4586987,12.27567528,0.32827605,0.3457135,0.018723225,0.810532225,0.51095815,6.048318875,0.32068145,0.347152675,0.008914175,0.78693835,0.49396165,7.0111094,0.30224265,0.420344225,0.0155281,0.862558125,0.48356835,0.126794775,0.24253495,0.269972475,0.0001481,0.555829725,0.35297315,3.283936325,0.23894215,0.341457875,0.0102568,0.545239375,0.4069699,8.368903,0.3341913,0.513586033,0.012713,1.091717467,0.5458662,14.61328245,0.45720865,0.59495675,0.0166782,1.71453105,0.68927505
2014,BAREILLY,6168.83,1.711161033,0.22643145,0.276199433,0.0041132,0.547755033,0.35316215,10.56537935,0.48820765,0.522269,0.012831375,1.479628925,0.6469854,2.911752375,0.2569383,0.3800377,0.01008885,0.5193756,0.4493084,10.0848337,0.41743145,0.56416395,0.024984475,1.218238075,0.6525898,5.8077071,0.34867035,0.311184125,0.0159914,0.54834855,0.58907345,6.339505225,0.30660315,0.2724695,0.009244825,0.603035575,0.45523305,0.050445475,0.2460818,0.266822875,9.05e-06,0.55018335,0.3399788,8.539480675,0.35848625,0.445469625,0.0206743,0.975129125,0.54356895,0.2261556,0.2403141,0.274903825,0.000260375,0.560240425,0.34114345,2.408071225,0.2287291,0.30014475,0.008095125,0.459909875,0.382235,6.791462633,0.3384654,0.4707678,0.010890767,0.978853733,0.5207844,11.17034655,0.4423231,0.5728236,0.009695025,1.58105825,0.6162799
2015,BAREILLY,6258.0,2.107182433,0.2172843,0.2698821,0.004838667,0.527974,0.34823805,10.2293216,0.476729,0.53363975,0.0102083,1.49873335,0.66893335,2.195994725,0.25429765,0.3725461,0.009358325,0.515526525,0.42391365,11.05399365,0.47026725,0.587373325,0.0225952,1.339503925,0.6542457,6.485718175,0.3951272,0.4537106,0.017838875,0.8624974,0.61612995,7.26296095,0.3847732,0.416026875,0.0090327,0.976607525,0.5588086,0.5316212,0.269949,0.29151765,0.0006809,0.62880255,0.4021442,7.05034475,0.32605515,0.422486825,0.016133625,0.8683349,0.51991975,0.041247025,0.2306462,0.2717928,6.6e-06,0.562837,0.34382255,2.722350475,0.22658275,0.333428375,0.007829375,0.532872375,0.39314075,4.818500167,0.2803453,0.455020633,0.006977567,0.885846833,0.4463321,4.979897475,0.42197,0.593723525,0.004186975,1.621841775,0.61500375
2016,BAREILLY,6914.8,0.286264325,0.19687125,0.2355978,0.0005748,0.451508125,0.31026455,20.3597343,0.50375795,0.51338525,0.0281868,1.542997875,0.6700043,2.879476525,0.24736,0.376570075,0.01060315,0.562165575,0.44021925,8.4022841,0.3711867,0.542675333,0.015517725,1.192187467,0.58292865,6.0214647,0.31852955,0.44690555,0.0155136,0.76658275,0.52116055,11.3377363,0.3367694,0.331678775,0.014282225,0.822607425,0.510429,1.34397015,0.2638432,0.285563225,0.00183775,0.615361275,0.402524,4.481582475,0.27801255,0.387686225,0.0082026,0.776777975,0.45630655,0.091388633,0.2533633,0.28476,5.76e-05,0.6029129,0.36092125,2.533133633,0.2192697,0.313155533,0.0088933,0.478054967,0.3877636,4.82871215,0.2644765,0.405944225,0.008609425,0.763735675,0.4432337,17.13527012,0.4106403,0.5797637,0.022947175,1.66231665,0.60262445
2017,BAREILLY,8009.2,0.255794867,0.2107497,0.239858333,0.000532633,0.459289667,0.31373175,24.91847563,0.50285115,0.4880716,0.033591375,1.44081835,0.6915908,3.307730375,0.26733975,0.402217625,0.011581975,0.585395375,0.46942395,11.69984763,0.43156565,0.59262755,0.022762025,1.395611275,0.6503354,7.47307095,0.36980745,0.550976925,0.019011925,1.047351775,0.6042595,16.66048058,0.37255305,0.347248475,0.02284095,0.85009425,0.53795475,1.842353575,0.26496535,0.306697775,0.002754775,0.6628796,0.3944865,5.0488767,0.3025631,0.39379235,0.0115559,0.8295269,0.4895054,0.08422815,0.230734,0.260170425,4.52e-05,0.52600455,0.3290989,3.1607737,0.240365,0.340550075,0.011180375,0.543498875,0.4103427,7.6073701,0.3060398,0.465571733,0.014407833,0.930985067,0.4888108,21.35104975,0.45300605,0.63879275,0.03105365,1.85582195,0.6599749
2001,MORADABAD,5676.56,0.882171033,0.1943794,0.217570667,0.0028354,0.4248529,0.29320645,14.56644158,0.47324975,0.5865414,0.01531635,1.750882475,0.68050945,1.78123655,0.22083815,0.3107644,0.008598575,0.3945679,0.39765715,8.963925975,0.38137095,0.5192612,0.0192317,1.12041275,0.5839331,5.651888725,0.3093165,0.41848715,0.01635585,0.695019925,0.50933565,11.27165303,0.3971106,0.37375835,0.014811025,0.8866525,0.55282485,2.11932575,0.3149646,0.32186075,0.00284415,0.7050097,0.4398358,5.44647005,0.30599265,0.403378975,0.0103429,0.855472475,0.4961752,0.256815,0.2546557,0.23877825,0.000325325,0.5020636,0.3441469,1.691420025,0.18788295,0.2575086,0.006530975,0.396023475,0.3332545,2.158875,0.2288632,0.359067667,0.003761667,0.656008733,0.3831726,6.163568125,0.38659055,0.5682227,0.006353975,1.514579725,0.56875715
2002,MORADABAD,5628.64,0.1180478,0.18105825,0.203456767,0.0002333,0.394335633,0.28014405,10.78300955,0.42768475,0.4360143,0.014221025,1.172010875,0.63077685,1.9519721,0.21854,0.31072995,0.008501825,0.39467015,0.3690761,11.2938119,0.42412425,0.579933525,0.023558175,1.34496875,0.6209724,5.715970725,0.32114725,0.4619046,0.01667935,0.7904676,0.549802,0.486044475,0.26276355,0.23188575,0.0004598,0.451880625,0.3745069,0.45329315,0.24828165,0.2785961,0.00070235,0.597756125,0.34141255,5.525005375,0.3098518,0.4341767,0.009877775,0.913122367,0.4841318,0.0282716,0.22641285,0.23484015,0.0,0.480085025,0.3129684,3.015451475,0.22910415,0.3270967,0.009263675,0.540841575,0.39060555,8.922112167,0.3445363,0.524087733,0.013971,1.124232333,0.5126588,15.2972557,0.44265605,0.48820115,0.0192921,1.34610685,0.64878685
2003,MORADABAD,5655.3,0.280000733,0.19590495,0.234023867,0.000632333,0.460446267,0.33020225,21.5270636,0.47071455,0.470710825,0.031687325,1.33570815,0.6735859,2.436730525,0.1536037,0.20650695,0.00923385,0.27639905,0.24210405,10.52480625,0.40825825,0.55901875,0.025562775,1.256599775,0.62017565,5.176081575,0.23906785,0.202488725,0.013980225,0.301213425,0.36852235,14.74663153,0.32395415,0.304236425,0.021574025,0.685479425,0.4877911,1.6664577,0.260565,0.245579525,0.003033875,0.505555875,0.3591923,7.653769375,0.35403265,0.45123035,0.017000925,0.936512575,0.5462853,0.046128375,0.2046959,0.224886725,7.34e-05,0.453688675,0.2932658,2.412871275,0.20327165,0.2834207,0.009555,0.446709525,0.35471515,8.2862857,0.3333965,0.468712867,0.016649067,0.989037167,0.5267717,21.8232162,0.52017045,0.637065225,0.0337853,1.9613377,0.70522975
2004,MORADABAD,6251.61,0.52696945,0.1924948,0.2160646,0.00150915,0.424432275,0.2908071,17.26487568,0.50778475,0.553628125,0.022077675,1.631766575,0.69731055,2.33109665,0.2198653,0.314504675,0.009466975,0.405001625,0.38294835,13.09220835,0.4379464,0.62989535,0.02764965,1.531532525,0.6650053,6.148267325,0.3118017,0.36228505,0.016654175,0.6398999,0.51013065,5.66799395,0.36287855,0.27537345,0.00910075,0.59345405,0.5145012,1.527343425,0.27467225,0.301228725,0.00243955,0.642797575,0.38160645,4.952402625,0.3027547,0.4089596,0.008879425,0.843553575,0.49396675,0.0807863,0.22494785,0.248601333,3.15e-05,0.517434333,0.3245882,2.5504269,0.1923967,0.273032,0.009418267,0.390375233,0.3434447,7.041500725,0.268452,0.432988325,0.016832375,0.8574419,0.43864455,15.6345647,0.42905415,0.596379925,0.019543075,1.6868193,0.63223505
2005,MORADABAD,6115.26,0.4270053,0.19277475,0.215602267,0.001396767,0.415820067,0.2938337,15.24093845,0.4790278,0.498929975,0.01977055,1.30863645,0.63610755,1.5938307,0.19550685,0.290936275,0.00879465,0.349087925,0.35428595,12.44589433,0.4996529,0.61144585,0.025740675,1.502808875,0.68007245,6.7386327,0.3534525,0.49135035,0.01896495,0.908327075,0.57967195,16.16500215,0.3486622,0.302975125,0.021794075,0.7143618,0.5214061,1.175443925,0.232199,0.2482388,0.002140475,0.5125484,0.3277178,9.20389585,0.32913545,0.478961475,0.016439375,1.1392192,0.5309665,0.336875825,0.22781775,0.25018995,0.00075,0.5086284,0.3181187,3.0870157,0.21462245,0.312421175,0.012187175,0.504627625,0.37017855,9.8507426,0.3864911,0.512811733,0.022168567,1.087501767,0.5638748,19.40892435,0.39474795,0.5801983,0.030294325,1.6700441,0.6084932
2006,MORADABAD,6332.39,0.435970033,0.19710125,0.232934067,0.001132133,0.455269767,0.31925535,22.94870858,0.5069144,0.544105675,0.034369425,1.606642825,0.66812005,3.4094221,0.28678095,0.39513695,0.012379,0.5593898,0.4656418,9.5878121,0.37376435,0.5375527,0.016360725,1.1585988,0.58484765,5.785417575,0.2813429,0.4244506,0.01620245,0.63525345,0.4780962,16.21777605,0.3742377,0.3595399,0.022993125,0.88966585,0.54772175,3.93423375,0.3086883,0.3777868,0.006136625,0.881841925,0.4291496,6.497748075,0.3159925,0.41448345,0.01421035,0.884029275,0.5059908,0.214192325,0.2944862,0.2646161,0.0001826,0.56686935,0.41534645,3.793604725,0.25486985,0.3538732,0.012217775,0.587852425,0.42369605,9.1645609,0.3307695,0.510388867,0.016156267,1.096613567,0.5337789,21.3900721,0.46904355,0.63488995,0.029853875,1.914469425,0.65562645
2007,MORADABAD,5563.97,0.6986763,0.22026825,0.254055467,0.0016379,0.5088033,0.34980605,18.74578403,0.46886375,0.514976575,0.0262375,1.46930695,0.64239445,2.010409475,0.21284405,0.302622425,0.0090072,0.375535425,0.387279,10.69496343,0.416716,0.55511355,0.024827225,1.198307675,0.628039,6.571967825,0.3189561,0.5012293,0.016953025,0.8301496,0.53515645,9.982132475,0.3644642,0.28851835,0.013102975,0.6676227,0.5276329,3.968631625,0.37958025,0.368219175,0.00481045,0.886953825,0.51840325,8.437906275,0.3368703,0.460529775,0.019439475,0.982041025,0.51853295,0.06323185,0.26636785,0.299249625,4e-05,0.659930575,0.3837537,3.137610325,0.23544105,0.33436075,0.010902625,0.5334939,0.4118337,8.469891667,0.3536737,0.4933631,0.0152983,1.0536555,0.5521575,19.8369834,0.50131895,0.6538485,0.025653825,2.03383015,0.68648705
2008,MORADABAD,5496.85,0.66178975,0.22671295,0.260392575,0.001550675,0.5270636,0.35510105,25.22824205,0.4484803,0.45003495,0.03497985,1.268319525,0.62558305,2.57170685,0.24262935,0.34300715,0.010926725,0.4537882,0.4211183,7.833792525,0.33794415,0.4899879,0.0182282,0.973625175,0.54556645,4.792060375,0.2700045,0.396680225,0.014455475,0.570692525,0.479178,17.73040788,0.33060075,0.30731625,0.02239775,0.72659545,0.50169435,6.8427249,0.32587565,0.33076035,0.0100712,0.767733,0.48204855,4.97168265,0.2952519,0.43485175,0.00764525,0.929334375,0.4864389,1.133914467,0.23998055,0.269431767,0.002226633,0.577242067,0.3392538,3.313839867,0.2111047,0.305484633,0.011349833,0.426800833,0.3903916,6.858378175,0.2849127,0.422436525,0.01642565,0.8285138,0.45594945,21.46360848,0.438292,0.607447525,0.034422375,1.760726975,0.6150918
2009,MORADABAD,5861.6,0.943377833,0.21219255,0.256636867,0.002690033,0.507791667,0.32986625,15.30161428,0.5371271,0.51255625,0.0195168,1.44746825,0.7092571,2.438751075,0.2434804,0.35593575,0.01037805,0.47350675,0.408632,11.02340993,0.4290908,0.582875325,0.020972775,1.330566625,0.64189355,6.212456975,0.3403662,0.491111175,0.01735635,0.877058225,0.5819704,5.9180101,0.35209335,0.3541501,0.0079678,0.798687025,0.4974975,0.09079855,0.25470755,0.281201025,1.54e-05,0.5733561,0.34482095,5.29641895,0.2874222,0.39167805,0.0099675,0.834276775,0.46783105,0.1836042,0.24701065,0.275938975,0.00024625,0.5745749,0.34677065,3.5930666,0.23937375,0.321477625,0.01146615,0.529813275,0.40431175,9.2889116,0.347284,0.4980912,0.019294367,1.0711221,0.5375964,21.33037828,0.4741294,0.647736225,0.0298897,2.019758925,0.65482125
2010,MORADABAD,5778.91,0.007067033,0.1909915,0.229972033,0.0,0.444888067,0.3008894,24.39747095,0.4452911,0.39100355,0.026588675,1.0414362,0.6354008,3.75417025,0.21904605,0.343523175,0.01155765,0.447513975,0.3916923,11.78604445,0.4249901,0.602335875,0.0235459,1.31075925,0.6302299,6.220848575,0.3140612,0.374365575,0.017824275,0.654786375,0.54187205,11.61015393,0.308221,0.30233965,0.014299625,0.681069725,0.50584485,0.187123325,0.2735426,0.310241875,0.0002179,0.647417125,0.379415,4.828694025,0.3184789,0.43100465,0.00782075,0.920781325,0.5181692,0.128220525,0.24089025,0.27258315,0.0001757,0.558773675,0.3270329,5.544341925,0.2221017,0.32797005,0.0136714,0.51681285,0.3851388,12.43033433,0.2598241,0.438353433,0.024655333,0.861927833,0.41869,23.6643107,0.37873995,0.472775225,0.035907575,1.2601539,0.5696645
2011,MORADABAD,5900.04,1.618679167,0.21553775,0.261017733,0.004010967,0.522872733,0.34554695,25.848496,0.4090029,0.4744019,0.031211375,1.3102373,0.59583535,2.25945705,0.22158225,0.27703,0.011026425,0.367905175,0.41012795,11.39687095,0.4183421,0.57729285,0.02733935,1.310697375,0.6273867,6.56765765,0.28577075,0.398221875,0.01833235,0.61435375,0.4752607,17.48615208,0.35510795,0.3220235,0.0211376,0.748748925,0.54032875,5.9638022,0.35508895,0.406023475,0.00760905,0.996265625,0.49642555,9.4157582,0.3478403,0.476332075,0.01932925,1.0779676,0.54548035,0.19212225,0.30321445,0.293508925,0.00020015,0.626880675,0.41754045,3.428879675,0.223625,0.3299365,0.012625175,0.51291165,0.39627705,7.6545846,0.3072041,0.443223967,0.018516167,0.876947933,0.493736,25.178199,0.4211412,0.56211795,0.03958035,1.585293775,0.62747225
2012,MORADABAD,6341.8,1.046435125,0.22313515,0.28163555,0.00220165,0.58033255,0.3698403,23.29576788,0.4856238,0.46086365,0.031397825,1.312594175,0.6593404,2.133916275,0.24085945,0.32276715,0.009653375,0.423434125,0.43192105,7.50235955,0.3357859,0.48496125,0.0202208,0.992469325,0.52940135,5.7677868,0.31497125,0.445820875,0.015964525,0.690914225,0.52583145,11.1417671,0.3060792,0.24271875,0.014919925,0.5319334,0.48532275,0.0906909,0.2802402,0.324603425,0.0,0.719944575,0.3878469,4.887873975,0.2972435,0.384740925,0.011944025,0.7922622,0.46761775,0.058638233,0.2400023,0.2986526,0.0,0.657128,0.3561506,3.1686684,0.2341817,0.3357734,0.0118006,0.534789767,0.4099188,7.82433545,0.3062929,0.466098525,0.017198175,0.960866875,0.4834495,24.03012808,0.4692638,0.614821625,0.0371005,1.891998475,0.67499015
2013,MORADABAD,6676.32,1.317068467,0.2383772,0.293318633,0.002939267,0.5918819,0.36113035,18.73856005,0.4753244,0.485058675,0.0230865,1.366301675,0.6552118,2.776326425,0.2640868,0.398673575,0.01070275,0.567017325,0.45242525,10.52906263,0.4014975,0.555858525,0.02469845,1.2400748,0.613428,5.53881835,0.2844846,0.3600428,0.014990225,0.5462495,0.49419995,15.69574365,0.37792255,0.40111195,0.0209538,1.020918525,0.5739022,6.8484153,0.36099215,0.414643525,0.0091467,1.0235579,0.5421119,7.802381075,0.331343,0.44437985,0.016864325,0.936049825,0.5199039,0.152833075,0.2748022,0.3270071,0.000116375,0.7325172,0.40137755,3.642722225,0.2399213,0.361476,0.011049575,0.60552625,0.4322562,9.0005776,0.3503235,0.5216014,0.013464,1.175444833,0.567951,16.6213194,0.45535605,0.61714995,0.01867125,1.855375625,0.69651205
2014,MORADABAD,6767.16,2.030876033,0.24753615,0.300360167,0.0042582,0.625965,0.3889171,9.2309971,0.46607455,0.524767525,0.01108355,1.487521525,0.63884795,3.088724175,0.2747566,0.414144175,0.0104834,0.60411105,0.4783809,10.73504358,0.42181345,0.595768125,0.026109175,1.363772575,0.657517,6.160740425,0.3445276,0.34308305,0.01640055,0.631015925,0.59351855,5.83511355,0.3088762,0.282392125,0.008490325,0.667076525,0.4923262,0.085121625,0.2784353,0.315765175,1.31e-05,0.676767675,0.37646075,9.78931875,0.39014305,0.48691215,0.0210756,1.09956415,0.57800855,0.398649375,0.27294565,0.307188975,0.00047555,0.6623574,0.3917193,3.34828345,0.2496092,0.3499634,0.0096153,0.577155075,0.4218923,8.245856667,0.3739717,0.537478867,0.011598833,1.174436767,0.562877,11.78395395,0.4361663,0.574178875,0.01004165,1.6379251,0.6222781
2015,MORADABAD,6800.17,2.9420326,0.23211955,0.298526667,0.006283433,0.6173734,0.3851122,12.0186397,0.49614,0.53316965,0.010033775,1.5764717,0.69524685,2.7542429,0.2521361,0.40060375,0.010516875,0.5769425,0.44103325,11.35605628,0.4430949,0.6038205,0.0229974,1.435944875,0.6470823,6.72493275,0.4100482,0.541123275,0.0183978,1.04602885,0.6256711,9.57577485,0.4181834,0.44574525,0.01057755,1.12238755,0.6033,0.3777228,0.3259142,0.365318825,0.000310125,0.864151975,0.4832311,7.71681285,0.33741235,0.445495025,0.0172994,0.962634525,0.5398158,0.118935625,0.2660244,0.306215025,7.19e-05,0.67407985,0.3898783,3.8214055,0.2524308,0.39829235,0.009598875,0.691619125,0.4420813,5.454129,0.2790486,0.461339867,0.0079165,0.931948633,0.4555765,5.9080042,0.43553985,0.60260385,0.004727775,1.652391825,0.6293497
2016,MORADABAD,7222.39,0.412346625,0.2078862,0.266089925,0.00070205,0.542033475,0.3430066,21.48465615,0.4915168,0.505601875,0.03115355,1.4988619,0.66292885,2.588947475,0.25913295,0.39204585,0.010492325,0.572105025,0.48491305,8.93616285,0.3815335,0.562717,0.0164939,1.210822933,0.6003083,6.6790223,0.3387809,0.4942803,0.01631825,0.8376103,0.55013195,12.38598795,0.41275025,0.4214986,0.0154892,1.0968306,0.6052032,1.426525525,0.33683645,0.3724965,0.001617,0.871854825,0.49680035,5.416099875,0.33941255,0.414100825,0.0096709,0.862400475,0.5063744,0.080137033,0.28086925,0.314595333,1.25e-05,0.694285367,0.38850225,2.810840867,0.2315431,0.331877967,0.0094381,0.4950639,0.4079662,5.805440175,0.27618825,0.437584775,0.009864275,0.8697347,0.4614254,17.73172887,0.43772425,0.610583825,0.0236696,1.722847625,0.6175436
2017,MORADABAD,8209.79,0.499131867,0.2026111,0.270709933,0.000988533,0.5400237,0.33032695,25.37240368,0.5068935,0.521698775,0.033089325,1.6679267,0.71997505,3.778790925,0.2816512,0.431892775,0.01250685,0.679272475,0.49695385,12.23180155,0.42488055,0.604441725,0.024400225,1.4657259,0.6511677,7.28250915,0.3506412,0.498226425,0.0186794,0.920114075,0.58959605,17.01274218,0.3728333,0.349977675,0.022907875,0.894183175,0.5354282,3.026832225,0.3186179,0.374540725,0.0043503,0.883617625,0.45235815,5.669968775,0.3030257,0.423005275,0.012663125,0.90872795,0.50152535,0.1604687,0.2549361,0.2901044,9.61e-05,0.6139421,0.3642858,3.439009375,0.23936905,0.374769125,0.011941625,0.61955175,0.4281301,7.470515833,0.2978825,0.4586124,0.014342067,0.932002433,0.4834506,20.26028303,0.43606755,0.6401184,0.028292575,1.890438,0.64456975
2001,SHAHJAHANPUR,5144.84,0.734239433,0.1729639,0.192721167,0.002466633,0.367296633,0.25900335,11.10787,0.4665997,0.5285808,0.01256355,1.485780475,0.6257768,1.288585725,0.1892396,0.249941525,0.006393475,0.339101675,0.35204675,10.70943848,0.38806405,0.562532275,0.01967255,1.293258075,0.6051866,5.36189135,0.3033094,0.421896625,0.014509375,0.76404105,0.5162593,8.646318425,0.3372676,0.3187142,0.012756975,0.7502494,0.50125405,2.04348,0.24826455,0.2362683,0.0036906,0.495211,0.37309175,6.37900765,0.3228115,0.446949725,0.010064,1.007343725,0.5205589,0.092348525,0.19790675,0.174304525,0.000148425,0.3513397,0.2761157,1.332176675,0.184203,0.236713475,0.0055528,0.37654905,0.321799,2.2037159,0.2484452,0.346328933,0.003921267,0.6481817,0.4056201,6.1686276,0.3680506,0.53625055,0.0070941,1.416512225,0.54473915
2002,SHAHJAHANPUR,5185.63,0.070663233,0.172541,0.191852333,0.000143867,0.3594667,0.2591985,9.30576605,0.37163275,0.400591025,0.013006275,1.079173525,0.5284976,2.302661075,0.2450048,0.3406036,0.00918495,0.460034575,0.4192309,13.4101455,0.465166,0.61988365,0.02554975,1.5831663,0.6663692,6.3602931,0.4006574,0.4441438,0.017607675,0.7519804,0.6076863,0.574426825,0.22855125,0.202049025,0.000647425,0.402103925,0.31450035,0.3943701,0.204472,0.207286525,0.00087005,0.4253192,0.2753888,6.9625057,0.3342358,0.469406167,0.0111907,1.077291133,0.51693475,0.012139625,0.17926905,0.1765638,0.0,0.353791425,0.25160485,2.3191207,0.22236425,0.29865515,0.0079872,0.483760075,0.3788523,6.1163982,0.3030766,0.430975067,0.011836933,0.875802333,0.4728413,11.77681448,0.39055865,0.411626625,0.017263875,1.03509975,0.58503495
